"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","DURATA","Durata della disoccupazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",4.721934,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",3.667558,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",5.011796,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",5.120436,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",5.054651,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.23457,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",2.588148,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",2.093207,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",2.114673,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",2.141266,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",1.879322,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",1.414571,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",1.867306,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",2.147853,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",2.081372,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",3.558923,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",3.647403,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",3.501994,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",3.837774,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",3.242609,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",2.917392,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",2.269579,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",3.036666,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",3.16782,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",3.181245,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.825223,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",3.060105,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",2.721397,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",2.88775,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",2.63011,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",2.339901,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",1.792351,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",2.389148,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",2.598162,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",2.570878,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.652253,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",3.085381,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",2.547327,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",2.42597,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",2.547706,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",2.171061,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",1.735136,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",2.100628,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",2.459594,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",2.380752,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",4.069283,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",4.355039,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",3.662395,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",4.577752,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",3.671704,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",3.267012,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",2.750045,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",3.458702,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",3.445244,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",3.404064,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",3.282675,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",3.649316,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",3.044203,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",3.388648,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",3.044936,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",2.657846,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",2.186587,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",2.705034,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",2.895458,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",2.835784,,
"ITC1","Piemonte","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",3.384728,,
"ITC1","Piemonte","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",3.39957,,
"ITC1","Piemonte","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",4.983342,,
"ITC1","Piemonte","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",4.606562,,
"ITC1","Piemonte","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",4.106327,,
"ITC1","Piemonte","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",3.942384,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.218457,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",1.427446,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.507353,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",1.870412,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.352901,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",1.636627,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",3.50902,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",2.603836,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",6.769009,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",4.567266,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",4.999934,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",3.49127,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.239769,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",1.619182,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",3.299431,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",2.529951,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.706103,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",2.020358,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",1.666188,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",1.907418,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",1.482277,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",1.689683,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",1.586911,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",1.488087,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",0.990177,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",1.552043,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",1.73109,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",1.676389,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.871736,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",2.691422,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",3.286844,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",2.839787,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",2.66552,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",2.446313,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",1.615424,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",2.473007,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",2.794443,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",2.880947,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",2.205657,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",2.258221,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",2.287693,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",2.207661,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",2.067818,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",1.912571,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",1.263989,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",1.964535,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",2.199512,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",2.213122,,
"ITDA","Trentino Alto Adige / Südtirol","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",0.77538,,
"ITDA","Trentino Alto Adige / Südtirol","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",0.626331,,
"ITDA","Trentino Alto Adige / Südtirol","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",1.430025,,
"ITDA","Trentino Alto Adige / Südtirol","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",0.925455,,
"ITDA","Trentino Alto Adige / Südtirol","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",1.073716,,
"ITDA","Trentino Alto Adige / Südtirol","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",0.761808,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",0.614097,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",0.350235,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",0.87679,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",0.968505,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",0.73366,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",0.627909,,
"ITD2","Provincia Autonoma Trento","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",0.945506,,
"ITD2","Provincia Autonoma Trento","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",0.921071,,
